route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
1,2025_01_13-SA-MVS-Saturday-022,1674277,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1674451,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1674278,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1674452,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1674279,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1674453,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722267,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722268,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722269,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722270,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722271,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722272,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722273,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722279,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722274,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722280,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722275,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722281,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722276,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722282,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722277,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722283,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-SA-MVS-Saturday-022,1722278,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722284,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722285,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722286,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722287,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722288,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722289,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SA-MVS-Saturday-022,1722290,"SFO / SF / Antioch",1,,002E_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674977,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674978,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674979,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675157,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674980,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675158,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674981,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675159,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674982,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675160,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674983,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675161,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674984,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675162,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674985,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675163,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674986,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675164,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674987,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675165,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674988,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675166,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674989,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675167,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674990,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675168,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674991,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675169,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674992,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675170,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674993,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675171,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674994,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675172,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674995,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675173,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674996,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675174,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674997,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675175,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674998,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675176,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1674999,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675177,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675000,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675178,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675001,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675179,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675002,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675180,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675003,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675181,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675004,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675182,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675005,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675183,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675006,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675184,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675007,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675185,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675009,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675186,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675010,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675187,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675011,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675188,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675008,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675190,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675012,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675191,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675013,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675192,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675014,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675189,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675015,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675193,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675016,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675194,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675017,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675195,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SA-MVS-Saturday-022,1675018,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675196,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675197,"SFO / SF / Richmond",0,,008A_shp,,0,0
8,2025_01_13-SA-MVS-Saturday-022,1675243,"SFO / SF / Richmond",0,,008A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675337,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675455,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675338,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675456,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675339,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675457,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675340,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675459,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675341,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675460,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675342,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675461,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675343,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675458,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675344,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675462,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675345,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675463,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675346,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675464,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675347,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675465,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675348,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675466,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675349,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675467,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675350,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675468,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675351,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675469,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675352,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675470,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675353,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675471,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675354,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675472,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675355,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675473,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675356,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675474,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675357,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675496,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675358,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675497,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675359,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675475,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675360,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675476,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675361,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675477,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675362,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675478,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675363,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675498,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675364,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675479,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675365,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675480,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675366,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675481,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675367,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675482,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675368,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675483,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675369,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675484,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675370,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675485,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675371,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675486,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675372,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675487,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675374,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675488,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675375,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675489,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675376,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675490,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675373,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675491,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675377,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675492,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675378,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675493,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675380,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675494,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675381,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675495,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675382,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675499,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675379,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675509,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675383,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675510,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675384,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675500,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675385,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675501,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675386,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675503,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675387,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675504,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675388,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675505,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675389,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675502,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675390,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675506,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675391,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675507,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2025_01_13-SA-MVS-Saturday-022,1675392,"Bay Fair",1,,011B_shp,,0,0
12,2025_01_13-SA-MVS-Saturday-022,1675452,"Dublin/Pleasanton",0,,012B_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721165,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721166,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721167,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721168,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721169,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721170,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721171,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721172,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721173,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721174,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721175,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721176,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721177,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721178,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721179,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721180,"Coliseum",0,,019_shp,,0,0
19,2025_01_13-SA19-Saturday-003,1721181,"Coliseum",0,,019_shp,,0,0
