fare_id,price,currency_type,payment_method,transfers,transfer_duration
2064,4.90,USD,1,,
2065,4.90,USD,1,,
2066,5.30,USD,1,,
2067,5.55,USD,1,,
2068,5.95,USD,1,,
2069,6.25,USD,1,,
2070,6.55,USD,1,,
2071,6.95,USD,1,,
2072,7.55,USD,1,,
2073,7.95,USD,1,,
2074,6.60,USD,1,,
2075,7.95,USD,1,,
2076,8.45,USD,1,,
2077,7.80,USD,1,,
2078,4.00,USD,1,,
2079,7.55,USD,1,,
2080,7.05,USD,1,,
2081,6.85,USD,1,,
2082,6.45,USD,1,,
2083,5.95,USD,1,,
2084,5.25,USD,1,,
2085,4.70,USD,1,,
2086,2.40,USD,1,,
2087,2.40,USD,1,,
2088,2.40,USD,1,,
2089,2.40,USD,1,,
2090,2.40,USD,1,,
2091,2.40,USD,1,,
2092,7.10,USD,1,,
2093,2.40,USD,1,,
2094,3.80,USD,1,,
2095,13.05,USD,1,,
2096,8.50,USD,1,,
2097,9.40,USD,1,,
2098,9.70,USD,1,,
2099,8.65,USD,1,,
2100,9.45,USD,1,,
2101,4.00,USD,1,,
2102,4.55,USD,1,,
2103,10.45,USD,1,,
2104,5.15,USD,1,,
2105,7.80,USD,1,,
2106,6.20,USD,1,,
2107,5.95,USD,1,,
2108,5.75,USD,1,,
2109,5.50,USD,1,,
2110,5.45,USD,1,,
2111,5.35,USD,1,,
2112,5.20,USD,1,,
2113,5.10,USD,1,,
2114,5.10,USD,1,,
2115,5.10,USD,1,,
2116,5.40,USD,1,,
2117,5.65,USD,1,,
2118,6.05,USD,1,,
2119,6.30,USD,1,,
2120,6.65,USD,1,,
2121,7.00,USD,1,,
2122,7.65,USD,1,,
2123,8.05,USD,1,,
2124,6.65,USD,1,,
2125,8.05,USD,1,,
2126,8.55,USD,1,,
2127,7.90,USD,1,,
2128,4.00,USD,1,,
2129,7.65,USD,1,,
2130,7.15,USD,1,,
2131,6.95,USD,1,,
2132,6.50,USD,1,,
2133,6.05,USD,1,,
2134,5.35,USD,1,,
2135,4.90,USD,1,,
2136,2.40,USD,1,,
2137,2.40,USD,1,,
2138,2.40,USD,1,,
2139,2.40,USD,1,,
2140,2.40,USD,1,,
2141,2.40,USD,1,,
2142,2.40,USD,1,,
2143,7.10,USD,1,,
2144,3.80,USD,1,,
2145,13.15,USD,1,,
2146,8.60,USD,1,,
2147,9.50,USD,1,,
2148,9.80,USD,1,,
2149,8.75,USD,1,,
2150,9.50,USD,1,,
2151,4.00,USD,1,,
2152,4.00,USD,1,,
2153,10.15,USD,1,,
2154,4.90,USD,1,,
2155,8.00,USD,1,,
2156,6.40,USD,1,,
2157,6.10,USD,1,,
2158,5.90,USD,1,,
2159,5.70,USD,1,,
2160,5.60,USD,1,,
2161,5.50,USD,1,,
2162,5.35,USD,1,,
2163,5.25,USD,1,,
2164,5.25,USD,1,,
2165,5.25,USD,1,,
2166,5.60,USD,1,,
2167,5.80,USD,1,,
2168,6.15,USD,1,,
2169,6.45,USD,1,,
2170,6.80,USD,1,,
2171,7.20,USD,1,,
2172,7.80,USD,1,,
2173,8.20,USD,1,,
2174,6.80,USD,1,,
2175,8.20,USD,1,,
2176,8.70,USD,1,,
2177,8.05,USD,1,,
2178,4.00,USD,1,,
2179,7.80,USD,1,,
2180,7.30,USD,1,,
2181,7.10,USD,1,,
2182,6.65,USD,1,,
2183,6.20,USD,1,,
2184,5.50,USD,1,,
2185,5.15,USD,1,,
2186,4.05,USD,1,,
2187,4.05,USD,1,,
2188,4.05,USD,1,,
2189,4.05,USD,1,,
2190,3.80,USD,1,,
2191,3.80,USD,1,,
2192,3.80,USD,1,,
2193,3.80,USD,1,,
2194,7.10,USD,1,,
2195,13.30,USD,1,,
2196,8.75,USD,1,,
2197,9.65,USD,1,,
2198,9.95,USD,1,,
2199,8.90,USD,1,,
2200,9.70,USD,1,,
2201,13.50,USD,1,,
2202,13.80,USD,1,,
2203,19.55,USD,1,,
2204,14.20,USD,1,,
2205,12.15,USD,1,,
2206,11.70,USD,1,,
2207,11.45,USD,1,,
2208,11.25,USD,1,,
2209,10.85,USD,1,,
2210,10.70,USD,1,,
2211,10.50,USD,1,,
2212,10.25,USD,1,,
2213,9.90,USD,1,,
2214,9.90,USD,1,,
2215,9.90,USD,1,,
2216,9.90,USD,1,,
2217,7.45,USD,1,,
2218,9.90,USD,1,,
2219,9.90,USD,1,,
2220,10.65,USD,1,,
2221,11.20,USD,1,,
2222,12.00,USD,1,,
2223,12.40,USD,1,,
2224,10.65,USD,1,,
2225,12.35,USD,1,,
2226,13.80,USD,1,,
2227,13.15,USD,1,,
2228,13.25,USD,1,,
2229,12.90,USD,1,,
2230,12.40,USD,1,,
2231,12.25,USD,1,,
2232,11.80,USD,1,,
2233,11.30,USD,1,,
2234,10.30,USD,1,,
2235,10.15,USD,1,,
2236,12.65,USD,1,,
2237,12.65,USD,1,,
2238,12.65,USD,1,,
2239,12.65,USD,1,,
2240,12.80,USD,1,,
2241,12.85,USD,1,,
2242,13.05,USD,1,,
2243,13.15,USD,1,,
2244,13.30,USD,1,,
2245,7.10,USD,1,,
2246,12.95,USD,1,,
2247,13.80,USD,1,,
2248,14.15,USD,1,,
2249,14.00,USD,1,,
2250,14.80,USD,1,,
2251,8.95,USD,1,,
2252,9.25,USD,1,,
2253,15.00,USD,1,,
2254,9.65,USD,1,,
2255,6.30,USD,1,,
2256,7.15,USD,1,,
2257,6.90,USD,1,,
2258,6.70,USD,1,,
2259,6.45,USD,1,,
2260,6.40,USD,1,,
2261,6.30,USD,1,,
2262,6.15,USD,1,,
2263,6.05,USD,1,,
2264,6.05,USD,1,,
2265,6.05,USD,1,,
2266,5.70,USD,1,,
2267,5.45,USD,1,,
2268,5.10,USD,1,,
2269,4.80,USD,1,,
2270,4.45,USD,1,,
2271,2.40,USD,1,,
2272,2.40,USD,1,,
2273,2.40,USD,1,,
2274,5.15,USD,1,,
2275,6.55,USD,1,,
2276,9.25,USD,1,,
2277,8.65,USD,1,,
2278,8.70,USD,1,,
2279,8.40,USD,1,,
2280,7.85,USD,1,,
2281,7.70,USD,1,,
2282,7.25,USD,1,,
2283,6.75,USD,1,,
2284,6.15,USD,1,,
2285,6.15,USD,1,,
2286,8.15,USD,1,,
2287,8.15,USD,1,,
2288,8.15,USD,1,,
2289,8.15,USD,1,,
2290,8.25,USD,1,,
2291,8.30,USD,1,,
2292,8.50,USD,1,,
2293,8.60,USD,1,,
2294,8.75,USD,1,,
2295,12.95,USD,1,,
2296,7.10,USD,1,,
2297,2.95,USD,1,,
2298,3.45,USD,1,,
2299,9.45,USD,1,,
2300,10.25,USD,1,,
2301,9.85,USD,1,,
2302,10.15,USD,1,,
2303,15.90,USD,1,,
2304,10.55,USD,1,,
2305,7.20,USD,1,,
2306,8.05,USD,1,,
2307,7.80,USD,1,,
2308,7.60,USD,1,,
2309,7.35,USD,1,,
2310,7.30,USD,1,,
2311,7.20,USD,1,,
2312,7.05,USD,1,,
2313,6.90,USD,1,,
2314,6.90,USD,1,,
2315,6.90,USD,1,,
2316,6.60,USD,1,,
2317,6.35,USD,1,,
2318,6.00,USD,1,,
2319,5.70,USD,1,,
2320,5.35,USD,1,,
2321,5.00,USD,1,,
2322,4.40,USD,1,,
2323,3.80,USD,1,,
2324,6.05,USD,1,,
2325,7.40,USD,1,,
2326,10.15,USD,1,,
2327,9.50,USD,1,,
2328,9.60,USD,1,,
2329,9.25,USD,1,,
2330,8.75,USD,1,,
2331,8.60,USD,1,,
2332,8.15,USD,1,,
2333,7.65,USD,1,,
2334,7.05,USD,1,,
2335,7.05,USD,1,,
2336,9.05,USD,1,,
2337,9.05,USD,1,,
2338,9.05,USD,1,,
2339,9.05,USD,1,,
2340,9.15,USD,1,,
2341,9.20,USD,1,,
2342,9.40,USD,1,,
2343,9.50,USD,1,,
2344,9.65,USD,1,,
2345,13.80,USD,1,,
2346,2.95,USD,1,,
2347,7.10,USD,1,,
2348,2.40,USD,1,,
2349,10.35,USD,1,,
2350,11.15,USD,1,,
2351,10.15,USD,1,,
2352,10.45,USD,1,,
2353,16.20,USD,1,,
2354,10.85,USD,1,,
2355,7.50,USD,1,,
2356,8.35,USD,1,,
2357,8.10,USD,1,,
2358,7.90,USD,1,,
2359,7.65,USD,1,,
2360,7.60,USD,1,,
2361,7.50,USD,1,,
2362,7.35,USD,1,,
2363,7.25,USD,1,,
2364,7.25,USD,1,,
2365,7.25,USD,1,,
2366,6.90,USD,1,,
2367,6.65,USD,1,,
2368,6.30,USD,1,,
2369,6.00,USD,1,,
2370,5.65,USD,1,,
2371,5.30,USD,1,,
2372,4.70,USD,1,,
2373,4.25,USD,1,,
2374,6.35,USD,1,,
2375,7.70,USD,1,,
2376,10.45,USD,1,,
2377,9.85,USD,1,,
2378,9.90,USD,1,,
2379,9.60,USD,1,,
2380,9.05,USD,1,,
2381,8.90,USD,1,,
2382,8.45,USD,1,,
2383,7.95,USD,1,,
2384,7.35,USD,1,,
2385,7.35,USD,1,,
2386,9.35,USD,1,,
2387,9.35,USD,1,,
2388,9.35,USD,1,,
2389,9.35,USD,1,,
2390,9.45,USD,1,,
2391,9.50,USD,1,,
2392,9.70,USD,1,,
2393,9.80,USD,1,,
2394,9.95,USD,1,,
2395,14.15,USD,1,,
2396,3.45,USD,1,,
2397,2.40,USD,1,,
2398,7.10,USD,1,,
2399,10.65,USD,1,,
2400,11.45,USD,1,,
2401,9.10,USD,1,,
2402,9.40,USD,1,,
2403,15.15,USD,1,,
2404,9.80,USD,1,,
2405,8.70,USD,1,,
2406,6.85,USD,1,,
2407,6.60,USD,1,,
2408,6.40,USD,1,,
2409,6.20,USD,1,,
2410,6.10,USD,1,,
2411,6.05,USD,1,,
2412,6.05,USD,1,,
2413,6.10,USD,1,,
2414,6.10,USD,1,,
2415,6.10,USD,1,,
2416,6.30,USD,1,,
2417,6.55,USD,1,,
2418,6.90,USD,1,,
2419,7.20,USD,1,,
2420,7.55,USD,1,,
2421,7.90,USD,1,,
2422,8.50,USD,1,,
2423,8.95,USD,1,,
2424,7.55,USD,1,,
2425,8.90,USD,1,,
2426,2.40,USD,1,,
2427,2.40,USD,1,,
2428,8.85,USD,1,,
2429,2.40,USD,1,,
2430,4.15,USD,1,,
2431,4.30,USD,1,,
2432,4.75,USD,1,,
2433,5.25,USD,1,,
2434,5.90,USD,1,,
2435,6.25,USD,1,,
2436,8.30,USD,1,,
2437,8.30,USD,1,,
2438,8.30,USD,1,,
2439,8.30,USD,1,,
2440,8.40,USD,1,,
2441,8.45,USD,1,,
2442,8.65,USD,1,,
2443,8.75,USD,1,,
2444,8.90,USD,1,,
2445,14.00,USD,1,,
2446,9.45,USD,1,,
2447,10.35,USD,1,,
2448,10.65,USD,1,,
2449,7.10,USD,1,,
2450,2.40,USD,1,,
2451,9.90,USD,1,,
2452,10.20,USD,1,,
2453,15.95,USD,1,,
2454,10.60,USD,1,,
2455,9.50,USD,1,,
2456,7.65,USD,1,,
2457,7.40,USD,1,,
2458,7.20,USD,1,,
2459,6.95,USD,1,,
2460,6.90,USD,1,,
2461,6.85,USD,1,,
2462,6.85,USD,1,,
2463,6.90,USD,1,,
2464,6.90,USD,1,,
2465,6.90,USD,1,,
2466,7.10,USD,1,,
2467,7.30,USD,1,,
2468,7.70,USD,1,,
2469,7.95,USD,1,,
2470,8.30,USD,1,,
2471,8.70,USD,1,,
2472,9.30,USD,1,,
2473,9.70,USD,1,,
2474,8.30,USD,1,,
2475,9.70,USD,1,,
2476,2.40,USD,1,,
2477,4.20,USD,1,,
2478,9.65,USD,1,,
2479,4.40,USD,1,,
2480,4.90,USD,1,,
2481,5.10,USD,1,,
2482,5.55,USD,1,,
2483,6.00,USD,1,,
2484,6.70,USD,1,,
2485,7.05,USD,1,,
2486,9.10,USD,1,,
2487,9.10,USD,1,,
2488,9.10,USD,1,,
2489,9.10,USD,1,,
2490,9.20,USD,1,,
2491,9.25,USD,1,,
2492,9.45,USD,1,,
2493,9.50,USD,1,,
2494,9.70,USD,1,,
2495,14.80,USD,1,,
2496,10.25,USD,1,,
2497,11.15,USD,1,,
2498,11.45,USD,1,,
2499,2.40,USD,1,,
2500,7.10,USD,1,,
